1_x,1_y,1_z,2_x,2_y,2_z,3_x,3_y,3_z,4_x,4_y,4_z,5_x,5_y,5_z,6_x,6_y,6_z,stop
170.41,71.83,99.24,104.82,17.65,-17.24,-158.55,8.01,-80.98,-126.13,-36.39,-173.74,-132.03,-33.30,-127.24,-70.86,-54.10,-89.71
167.47,72.10,96.68,103.84,17.22,-18.33,-158.16,8.91,-80.89,-127.41,-35.26,-173.16,-132.33,-32.56,-126.64,-69.53,-53.26,-89.74
166.53,72.37,95.72,103.22,17.20,-19.36,-157.41,10.19,-80.76,-128.95,-35.27,-171.84,-133.30,-32.91,-125.09,0,0,0
167.58,72.71,96.30,102.96,17.64,-20.44,-156.29,11.71,-80.59,-131.21,-38.52,-168.37,-134.66,-34.49,-123.06,0,0,0
175.08,73.69,102.26,103.16,18.51,-21.50,-155.24,13.05,-80.49,-131.82,-41.50,-166.10,-138.25,-40.60,-118.32,0,0,0
-177.86,74.19,108.37,105.03,21.21,-22.82,-153.81,14.50,-80.35,-132.68,-45.09,-162.96,-141.20,-45.12,-114.91,0,0,0
-168.55,74.41,116.65,106.74,22.94,-23.00,-149.69,17.84,-79.61,-134.17,-49.22,-158.94,-145.12,-49.83,-110.58,0,0,0
-157.57,74.20,126.48,109.09,24.86,-22.64,-147.02,19.82,-78.81,-139.37,-59.54,-148.22,-150.64,-54.92,-104.70,0,0,0
-145.79,73.36,137.15,112.10,26.96,-21.79,-143.94,21.96,-77.62,-144.41,-65.58,-140.19,-170.14,-65.49,-84.59,-103.00,-58.83,-49.33
-134.24,71.62,147.99,115.81,29.13,-20.28,-140.29,24.29,-75.82,-153.88,-71.62,-127.60,172.02,-69.53,-66.40,-111.49,-58.14,-40.61
-124.51,68.90,157.54,120.92,30.87,-17.57,-136.16,26.56,-73.29,-173.66,-76.54,-104.82,147.47,-70.70,-41.50,-131.18,-53.03,-20.95
-117.14,65.42,165.15,126.52,32.38,-14.17,-131.61,28.61,-70.13,152.24,-77.92,-67.99,124.48,-68.31,-18.11,-139.28,-48.70,-12.73
-111.91,61.55,170.90,132.71,33.58,-10.15,-126.92,30.21,-66.68,122.49,-74.53,-35.85,108.55,-63.22,-1.80,0,0,0
-106.88,52.32,178.52,139.53,34.17,-5.55,-121.96,31.43,-62.97,106.61,-68.58,-18.18,98.47,-56.76,8.61,-150.91,-37.27,-0.45
