1_x,1_y,1_z,2_x,2_y,2_z,3_x,3_y,3_z,4_x,4_y,4_z,5_x,5_y,5_z,6_x,6_y,6_z,stop
-10.16,2.34,139.56,-176.00,11.51,-5.92,-156.48,8.17,-48.82,22.14,-0.97,138.91,132.06,-50.98,5.62,-169.32,-12.28,-8.34
-10.22,2.35,139.80,-176.15,12.20,-5.53,-156.31,8.70,-48.91,24.02,7.07,146.12,134.84,-52.96,6.64,-169.73,-11.25,-8.06
-10.30,2.28,140.25,-176.33,12.65,-5.13,-156.16,9.21,-49.08,24.01,8.26,149.25,136.61,-53.82,8.46,-169.21,-11.72,-8.30
-10.42,2.26,140.96,-176.68,12.71,-4.75,-156.03,9.05,-49.54,0,0,0,138.08,-53.21,10.08,-169.11,-12.07,-7.93
-11.09,2.16,142.44,-177.36,12.58,-4.45,-155.88,8.25,-50.36,24.27,-3.12,147.57,139.54,-50.68,10.58,-169.69,-12.03,-7.04
-12.52,2.04,143.03,-177.91,12.81,-4.17,-155.56,7.37,-51.43,26.33,-7.78,145.43,140.43,-47.29,10.37,-170.52,-10.74,-5.81
-14.42,2.81,143.51,-178.78,13.08,-4.02,-155.06,6.69,-52.59,29.12,-9.55,143.85,140.15,-44.32,10.33,-171.51,-8.40,-4.37
-16.32,3.64,144.08,-179.76,13.50,-3.88,-154.32,6.34,-53.80,31.87,-9.53,142.79,138.75,-42.50,10.83,-172.53,-5.79,-2.92
-17.97,4.53,144.67,179.12,13.70,-3.79,-153.51,6.27,-55.05,34.16,-9.53,141.66,136.50,-41.77,12.07,-173.33,-3.40,-1.68
-19.67,5.73,145.21,178.04,13.80,-3.74,-152.67,6.42,-56.31,36.48,-9.61,140.15,133.86,-41.35,13.62,-173.62,-1.52,-0.70
-21.59,7.13,145.65,177.54,14.17,-3.55,-151.76,6.72,-57.58,38.93,-9.81,138.47,131.51,-40.72,14.76,-173.29,-0.48,-0.07
-23.87,8.75,145.88,176.09,14.40,-3.57,-150.51,7.18,-58.84,41.60,-9.93,136.72,129.64,-39.85,15.29,-172.47,-0.78,0.16
-26.56,10.46,145.81,174.13,14.35,-3.79,-149.14,7.66,-60.07,44.33,-9.82,135.10,128.07,-39.21,15.48,-171.50,-2.73,0.08
-29.55,11.87,145.64,171.90,14.12,-4.17,-148.05,8.02,-61.35,46.84,-9.40,133.81,126.31,-38.69,15.88,-170.74,-5.63,-0.15
-32.59,12.70,145.64,169.56,13.76,-4.73,-147.42,8.29,-62.79,48.95,-8.59,133.07,124.23,-38.51,16.81,-170.20,-8.24,-0.25
-35.21,13.11,145.94,167.08,13.22,-5.51,-146.93,8.38,-64.45,50.69,-7.47,132.99,122.03,-38.92,18.19,-169.74,-9.96,0.04
-37.21,13.30,146.42,164.54,12.67,-6.51,-146.59,8.29,-66.38,52.13,-6.23,133.34,119.71,-39.21,19.98,-169.24,-10.65,0.84
-38.50,13.44,146.85,159.60,11.65,-8.94,-146.32,8.13,-68.53,53.38,-5.07,133.87,117.48,-39.23,21.96,-168.73,-10.44,1.96
-38.94,13.75,147.00,157.25,11.45,-10.52,-146.05,8.06,-70.74,54.56,-4.10,134.44,115.53,-38.95,23.77,-168.08,-9.44,3.53
-38.83,14.52,146.82,154.92,11.49,-12.40,-145.79,8.18,-72.86,55.66,-3.33,135.04,113.86,-38.38,25.35,-167.43,-8.08,5.29,stop
-26.20,24.86,132.82,133.09,7.92,-40.07,-147.52,7.35,-97.30,60.38,-4.17,142.27,110.73,-29.28,38.98,0,0,0
-23.26,25.92,129.52,131.73,7.53,-42.43,-147.63,6.91,-99.05,60.07,-4.77,142.27,0,0,0,0,0,0
-22.60,27.04,127.60,129.10,7.06,-46.56,-147.88,6.84,-101.68,59.85,-5.30,142.13,0,0,0,-157.07,-0.70,24.33
-22.23,28.13,125.75,127.93,6.91,-48.27,-147.96,6.81,-102.64,59.79,-6.06,141.47,112.41,-26.52,41.17,-156.54,-0.32,24.70
-21.81,29.04,124.17,126.83,6.73,-49.75,-148.00,6.78,-103.33,59.80,-6.26,141.12,0,0,0,-156.04,-0.03,24.85
-21.89,31.33,121.37,125.77,6.52,-50.99,-147.94,6.54,-103.74,59.79,-6.35,140.78,0,0,0,-155.55,0.15,24.73
-22.05,32.64,120.18,123.86,5.33,-52.88,-147.85,6.35,-103.90,59.75,-6.39,140.32,113.02,-25.82,40.71,-155.09,0.20,24.29
-22.05,34.04,119.09,123.03,4.59,-53.33,0,0,0,59.68,-6.34,139.66,113.22,-25.68,40.16,-154.72,0.16,23.65
-21.33,34.68,118.35,122.26,4.05,-53.48,-147.61,5.56,-103.30,59.30,-5.91,137.99,113.39,-25.60,39.41,-154.34,0.12,22.85
-20.37,35.05,117.86,121.54,3.73,-53.44,-147.59,5.31,-102.83,59.06,-5.55,136.98,113.53,-25.60,38.54,-153.98,0.06,21.95
-19.53,35.24,117.62,120.92,3.52,-53.23,-147.56,5.23,-102.20,58.77,-5.15,135.91,113.67,-25.68,37.56,-153.68,0.00,21.08
-19.20,35.82,117.47,120.50,3.36,-52.83,-147.46,5.24,-101.37,58.41,-4.66,134.88,113.83,-25.79,36.39,-153.41,-0.04,20.16
-18.73,35.89,117.66,120.30,3.29,-52.25,-147.25,5.41,-100.34,58.00,-4.12,133.82,113.94,-25.86,35.02,0,0,0
-18.38,36.19,117.87,120.23,3.26,-51.41,-146.95,5.70,-99.05,57.37,-3.95,132.64,0,0,0,0,0,0
-17.26,36.12,118.62,0,0,0,-146.58,6.06,-97.55,56.71,-3.84,131.24,114.49,-25.75,30.20,0,0,0
-16.72,35.95,119.10,120.67,3.72,-47.92,-145.62,6.61,-94.08,55.46,-3.62,127.99,115.01,-25.41,26.21,0,0,0
-15.91,35.41,120.12,121.09,3.78,-46.55,-145.12,6.70,-92.15,54.76,-3.47,126.33,115.24,-25.34,24.11,0,0,0
-15.70,35.06,120.76,121.98,4.01,-43.30,-144.64,6.75,-90.23,54.00,-3.25,124.68,115.56,-25.28,21.97,-151.97,-1.03,7.68
-15.66,34.74,121.47,122.51,4.14,-41.66,-144.20,6.81,-88.32,53.21,-3.04,123.04,115.98,-25.17,19.75,-151.81,-1.24,5.54
-15.74,34.43,122.22,123.31,4.23,-40.12,-143.72,6.76,-86.41,0,0,0,116.47,-24.96,17.40,-151.59,-1.30,3.36
-15.70,34.08,123.04,124.08,4.24,-38.52,-142.54,6.22,-82.72,51.44,-2.70,119.49,116.94,-24.83,14.99,-151.36,-1.22,1.21
-15.51,33.62,123.93,124.82,4.26,-36.90,-141.94,5.88,-80.95,50.48,-2.63,117.71,117.25,-24.88,12.71,-151.25,-1.14,-0.79
-15.47,33.21,124.72,125.58,4.31,-35.32,-141.40,5.61,-79.18,49.49,-2.48,116.05,117.56,-25.03,10.59,-151.24,-1.18,-2.61
-15.54,32.94,125.43,126.35,4.46,-33.82,-140.95,5.51,-77.42,48.47,-2.29,114.48,117.85,-25.08,8.55,-151.22,-1.29,-4.31
-15.55,32.84,126.11,126.81,4.46,-32.43,-140.56,5.53,-75.65,47.42,-2.07,112.92,118.23,-25.13,6.51,-151.23,-1.32,-6.00
-15.58,32.82,126.77,127.22,4.47,-31.15,-140.20,5.53,-73.85,46.57,-1.87,111.33,118.61,-25.14,4.44,-151.22,-1.27,-7.72
